17,ALQUILER,1.40,89.64,89.64,0.00,0.00,*,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,20.23,20.23,0.00,0.00,*,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,0.78,21.62,25.07,-3.45,-0.59,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-0.24,1.79,15.48,-13.68,-2.35,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,-0.38,43.73,231.78,-188.05,-32.30,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,3.40,10.78,-7.37,-1.27,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,-1.04,20.46,76.79,-56.32,-9.67,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,0.46,17.35,128.54,-111.19,-19.10,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,-1.24,2.51,15.67,-13.16,-2.26,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,6.05,168.28,192.25,-23.97,-4.12,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,0.83,31.57,41.15,-9.58,-1.65,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.22,18.27,26.86,-8.59,-1.48,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",52.22,27.13,28.38,-1.26,-0.22,,,,,,,,,,,,,,,,,,,
30,Tabaco,-0.03,15.79,16.80,-1.01,-0.17,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,31.09,34.63,-3.54,-0.61,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,44.43,44.43,0.00,0.00,*,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a una pieza,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Vital,,,,,,,,,,,,,,,,,,,,,,,,,
