17,ALQUILER,1.14,60.97,60.97,0.00,0.00,*,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,20.63,20.63,0.00,0.00,*,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,4.25,18.40,22.39,-3.99,-0.75,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,1.51,1.47,17.31,-15.84,-2.96,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,-1.48,43.43,261.10,-217.67,-40.63,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,2.97,11.51,-8.54,-1.59,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,-1.64,21.05,86.24,-65.19,-12.17,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,-1.74,17.12,145.82,-128.71,-24.03,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,2.30,17.53,-15.23,-2.84,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,8.94,166.61,194.36,-27.75,-5.18,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,1.22,29.37,40.46,-11.09,-2.07,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.54,18.52,28.47,-9.94,-1.86,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",70.16,32.05,33.51,-1.46,-0.27,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,14.65,15.82,-1.17,-0.22,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,24.30,28.40,-4.10,-0.77,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,47.72,47.72,0.00,0.00,*,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a una pieza,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Vital,,,,,,,,,,,,,,,,,,,,,,,,,
