16,VIVIENDA,0.44,196.99,201.35,-4.36,-0.54,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.46,157.30,157.30,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,16.04,16.04,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,0.62,22.11,22.79,-0.68,-0.08,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-0.26,1.53,5.21,-3.68,-0.46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,-0.41,48.51,92.07,-43.56,-5.40,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.57,5.07,8.70,-3.63,-0.45,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,-1.18,23.31,35.81,-12.50,-1.55,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,0.50,17.45,41.90,-24.44,-3.03,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,-1.24,2.68,5.66,-2.99,-0.37,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,2.25,306.21,312.15,-5.95,-0.74,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,2.03,137.97,140.34,-2.37,-0.29,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.11,19.27,21.18,-1.91,-0.24,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",12.94,34.70,35.51,-0.81,-0.10,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,-0.03,40.62,40.71,-0.09,-0.01,,,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,31.44,32.21,-0.77,-0.10,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,42.21,42.21,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
