16,VIVIENDA,0.09,201.25,203.42,-2.17,-0.26,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.00,164.00,164.00,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,16.01,16.01,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,1.11,19.76,20.10,-0.34,-0.04,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-1.57,1.47,3.30,-1.83,-0.22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,0.98,61.90,83.57,-21.67,-2.57,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",1.12,7.73,9.53,-1.80,-0.21,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,3.58,29.40,35.62,-6.22,-0.74,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,-2.30,21.40,33.56,-12.16,-1.44,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,3.37,4.86,-1.49,-0.18,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,-0.59,291.09,294.05,-2.96,-0.35,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,0.45,135.95,137.12,-1.18,-0.14,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,-0.52,19.75,20.70,-0.95,-0.11,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",-6.87,31.95,32.35,-0.40,-0.05,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,37.67,37.71,-0.05,-0.01,,,,,,,,,,,,,,,,,,,,,
31,Educación,0.50,25.09,25.47,-0.38,-0.05,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,40.69,40.69,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
