16,VIVIENDA,-0.01,189.53,194.25,-4.72,-0.59,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.06,157.52,157.52,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,16.39,16.39,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,-0.78,14.17,14.90,-0.74,-0.09,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,0.00,1.45,5.43,-3.99,-0.50,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,1.11,49.14,96.30,-47.16,-5.89,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",-0.21,4.71,8.64,-3.93,-0.49,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,1.81,24.42,37.95,-13.53,-1.69,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,0.68,16.95,43.41,-26.46,-3.31,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,3.06,6.30,-3.24,-0.40,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,2.47,292.11,298.55,-6.44,-0.80,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,4.04,146.27,148.83,-2.56,-0.32,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,1.58,18.94,21.01,-2.07,-0.26,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",-1.51,32.75,33.62,-0.87,-0.11,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,1.24,39.31,39.41,-0.10,-0.01,,,,,,,,,,,,,,,,,,,,,
31,Educación,5.67,19.96,20.79,-0.84,-0.10,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,34.88,34.88,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
