16,VIVIENDA,0.85,218.24,220.77,-2.54,-0.30,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.96,180.33,180.33,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,12.49,12.49,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,0.55,23.73,24.13,-0.40,-0.05,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,0.08,1.69,3.83,-2.14,-0.26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,1.04,51.55,76.86,-25.31,-3.03,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,5.48,7.58,-2.11,-0.25,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,1.07,25.00,32.26,-7.26,-0.87,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,1.33,18.27,32.47,-14.20,-1.70,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.96,2.80,4.54,-1.74,-0.21,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,2.20,307.95,311.41,-3.46,-0.41,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,0.61,134.12,135.49,-1.37,-0.16,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.79,19.75,20.86,-1.11,-0.13,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",18.26,36.57,37.04,-0.47,-0.06,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,40.37,40.42,-0.05,-0.01,,,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,39.33,39.78,-0.45,-0.05,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,37.82,37.82,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
