16,VIVIENDA,-0.02,210.80,213.53,-2.73,-0.33,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,-0.04,174.03,174.03,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.06,16.84,16.84,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,0.41,18.49,18.92,-0.43,-0.05,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-3.39,1.43,3.74,-2.30,-0.28,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,0.52,57.12,84.36,-27.23,-3.27,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.28,6.20,8.47,-2.27,-0.27,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,1.48,27.43,35.25,-7.82,-0.94,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,-0.59,20.10,35.38,-15.28,-1.83,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,3.39,5.26,-1.87,-0.22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,0.96,291.43,295.15,-3.72,-0.45,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,1.42,142.02,143.50,-1.48,-0.18,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.31,18.87,20.07,-1.20,-0.14,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",1.02,34.41,34.92,-0.50,-0.06,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.31,38.49,38.54,-0.06,-0.01,,,,,,,,,,,,,,,,,,,,,
31,Educación,1.22,21.31,21.79,-0.48,-0.06,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,36.33,36.33,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
