16,VIVIENDA,0.46,214.69,216.61,-1.92,-0.23,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.66,168.52,168.52,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,16.82,16.82,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,-0.40,27.81,28.11,-0.30,-0.04,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-1.15,1.54,3.17,-1.62,-0.19,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,-0.32,49.76,68.97,-19.21,-2.27,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",2.35,5.59,7.19,-1.60,-0.19,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,-2.17,24.05,29.56,-5.51,-0.65,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,1.43,17.60,28.37,-10.78,-1.27,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,2.52,3.84,-1.32,-0.16,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,2.01,320.37,322.99,-2.62,-0.31,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,4.60,141.90,142.94,-1.04,-0.12,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.70,19.45,20.29,-0.84,-0.10,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",0.00,28.66,29.02,-0.36,-0.04,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,-0.16,39.77,39.81,-0.04,0.00,,,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,44.08,44.43,-0.34,-0.04,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,46.50,46.50,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
