16,VIVIENDA,0.76,173.49,180.52,-7.03,-0.92,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,0.53,137.25,137.25,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.00,16.38,16.38,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,3.11,18.61,19.71,-1.10,-0.14,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,1.50,1.25,7.19,-5.93,-0.78,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,-1.85,47.60,117.77,-70.17,-9.19,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,4.72,10.56,-5.84,-0.77,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,-2.63,23.23,43.37,-20.14,-2.64,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,-1.54,17.20,56.58,-39.38,-5.16,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,2.45,7.26,-4.82,-0.63,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,2.74,303.35,312.94,-9.58,-1.26,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,1.73,139.72,143.53,-3.81,-0.50,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,0.30,20.24,23.32,-3.08,-0.40,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",17.65,37.65,38.95,-1.30,-0.17,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,37.68,37.82,-0.15,-0.02,,,,,,,,,,,,,,,,,,,,,
31,Educación,0.00,22.74,23.98,-1.24,-0.16,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,45.34,45.34,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
