16,VIVIENDA,-0.21,256.49,257.07,-0.58,-0.07,,,,,,,,,,,,,,,,,,,,,
17,ALQUILER,-0.21,209.04,209.04,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
18,Alumbrado y combustible,0.22,19.86,19.86,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
19,Lavado y mantenimiento,-0.12,26.26,26.35,-0.09,-0.01,,,,,,,,,,,,,,,,,,,,,
20,Otros artefactos del hogar,-7.75,1.32,1.81,-0.49,-0.06,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,INDUMENTARIA,0.26,56.12,61.95,-5.83,-0.67,,,,,,,,,,,,,,,,,,,,,
22,"Telas, hechuras y accesorios",0.00,6.58,7.07,-0.49,-0.06,,,,,,,,,,,,,,,,,,,,,
23,Ropa confeccionada hombre,0.58,25.75,27.42,-1.67,-0.19,,,,,,,,,,,,,,,,,,,,,
24,Ropa confeccionada mujer,0.00,20.05,23.32,-3.27,-0.38,,,,,,,,,,,,,,,,,,,,,
25,Servicio de limpieza,0.00,3.74,4.14,-0.40,-0.05,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MISCELANEOS,2.14,290.96,291.76,-0.80,-0.09,,,,,,,,,,,,,,,,,,,,,
27,Cuidado de la salud,1.55,143.65,143.97,-0.32,-0.04,,,,,,,,,,,,,,,,,,,,,
28,Cuidado y artículos personales,-0.82,18.55,18.80,-0.26,-0.03,,,,,,,,,,,,,,,,,,,,,
29,"Recreo, material de lectura",13.23,36.31,36.41,-0.11,-0.01,,,,,,,,,,,,,,,,,,,,,
30,Tabaco,0.00,39.01,39.02,-0.01,0.00,,,,,,,,,,,,,,,,,,,,,
31,Educación,-1.05,18.57,18.67,-0.10,-0.01,,,,,,,,,,,,,,,,,,,,,
32,Transporte,0.00,34.88,34.88,0.00,0.00,*,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notas:,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alquiler corresponde a un departamento,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*  La restricción en el consumo no afecta a los artículos:  sal, alquiler, energía eléctrica, gas, agua, matrícula secundaria y bus urbano.",,,,,,,,,,,,,,,,,,,,,,,,,,,
** El cálculo del Ingreso Familiar Mensual del hogar tipo no incluye los fondos de reserva mensualizados. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Canasta Familiar Básica,,,,,,,,,,,,,,,,,,,,,,,,,,,
